Feature,Coefficient,Model
E_NOVEH,-29.122415281721786,Lasso
M_NOVEH,15.085948385345398,Lasso
E_GROUPQ,-8.27104211087285,Lasso
M_GROUPQ,12.948759732545808,Lasso
EP_POV150,-180.79889957917868,Lasso
MP_POV150,51.57833659695328,Lasso
EP_UNEMP,-44.88736250459119,Lasso
MP_UNEMP,-39.692795703521625,Lasso
EP_HBURD,-22.089903568189673,Lasso
MP_HBURD,-6.460815437630032,Lasso
EP_NOHSDP,2.430151942284971,Lasso
MP_NOHSDP,-1.5222498300610954,Lasso
EP_UNINSUR,0.7399314859138874,Lasso
MP_UNINSUR,0.29916953534094143,Lasso
EP_AGE65,-0.15989964103256238,Lasso
MP_AGE65,-0.12308495062887127,Lasso
EP_AGE17,0.2112808910627792,Lasso
MP_AGE17,0.0,Lasso
EP_DISABL,-1.051632302626914,Lasso
MP_DISABL,-0.29714334059005776,Lasso
EP_SNGPNT,-0.5809103655826963,Lasso
MP_SNGPNT,-0.6175671614690805,Lasso
EP_LIMENG,0.8150476946580056,Lasso
MP_LIMENG,-0.0,Lasso
EP_MINRTY,-0.007298566099741906,Lasso
MP_MINRTY,-0.0,Lasso
EP_MUNIT,-0.0,Lasso
MP_MUNIT,-0.008428130912114215,Lasso
EP_MOBILE,0.0,Lasso
MP_MOBILE,-0.0,Lasso
EP_CROWD,-0.0,Lasso
MP_CROWD,-0.0,Lasso
EP_NOVEH,-0.016407715497658296,Lasso
MP_NOVEH,-0.0,Lasso
EP_GROUPQ,-0.0,Lasso
MP_GROUPQ,0.0,Lasso
EPL_POV150,-0.0,Lasso
EPL_UNEMP,-0.0,Lasso
EPL_HBURD,-0.0,Lasso
EPL_NOHSDP,0.0,Lasso
EPL_UNINSUR,0.0,Lasso
SPL_THEME1,-0.011292019142786028,Lasso
RPL_THEME1,-0.0,Lasso
EPL_AGE65,-0.0,Lasso
EPL_AGE17,0.0,Lasso
EPL_DISABL,-0.0,Lasso
EPL_SNGPNT,-0.0,Lasso
EPL_LIMENG,0.0006338501583753227,Lasso
SPL_THEME2,-0.0,Lasso
RPL_THEME2,-0.0,Lasso
EPL_MINRTY,-0.0,Lasso
SPL_THEME3,-0.0,Lasso
RPL_THEME3,-0.0,Lasso
EPL_MUNIT,-0.0,Lasso
EPL_MOBILE,0.0,Lasso
EPL_CROWD,-0.0,Lasso
EPL_NOVEH,-0.0,Lasso
EPL_GROUPQ,-0.0,Lasso
SPL_THEME4,-0.0,Lasso
RPL_THEME4,-0.0,Lasso
SPL_THEMES,-0.0,Lasso
RPL_THEMES,-0.0,Lasso
F_POV150,0.0,Lasso
F_UNEMP,0.0,Lasso
F_HBURD,-0.0,Lasso
F_NOHSDP,0.0,Lasso
F_UNINSUR,0.0,Lasso
F_THEME1,-0.0,Lasso
F_AGE65,0.0,Lasso
F_AGE17,0.0,Lasso
F_DISABL,0.0,Lasso
F_SNGPNT,-0.0,Lasso
F_LIMENG,0.0,Lasso
F_THEME2,-0.0,Lasso
F_MINRTY,-0.0,Lasso
F_THEME3,-0.0,Lasso
F_MUNIT,-0.0,Lasso
F_MOBILE,-0.0,Lasso
F_CROWD,0.0,Lasso
F_NOVEH,0.0,Lasso
F_GROUPQ,0.0,Lasso
F_THEME4,-0.0,Lasso
F_TOTAL,-0.0,Lasso
E_DAYPOP,-0.0,Lasso
E_NOINT,-0.0,Lasso
M_NOINT,-0.0,Lasso
E_AFAM,-0.0,Lasso
M_AFAM,-0.0,Lasso
E_HISP,-0.0,Lasso
M_HISP,0.0,Lasso
E_ASIAN,-0.0,Lasso
M_ASIAN,-0.0,Lasso
E_AIAN,-0.0,Lasso
M_AIAN,-0.0,Lasso
E_NHPI,-0.0,Lasso
M_NHPI,-0.0,Lasso
E_TWOMORE,-0.0,Lasso
M_TWOMORE,-0.0,Lasso
E_OTHERRACE,-0.0,Lasso
M_OTHERRACE,-0.0,Lasso
EP_NOINT,0.0,Lasso
MP_NOINT,-0.0,Lasso
EP_AFAM,-0.0009166069973693588,Lasso
MP_AFAM,-0.0,Lasso
EP_HISP,0.0,Lasso
MP_HISP,0.0,Lasso
EP_ASIAN,-0.0,Lasso
MP_ASIAN,0.0,Lasso
EP_AIAN,-0.0,Lasso
MP_AIAN,0.0,Lasso
EP_NHPI,0.0,Lasso
MP_NHPI,0.0,Lasso
EP_TWOMORE,0.0,Lasso
MP_TWOMORE,0.0,Lasso
EP_OTHERRACE,-0.0,Lasso
MP_OTHERRACE,-0.0,Lasso
RUCC_2013,0.0,Lasso
UIC_2013,-0.0,Lasso
HPSA_PrimaryCare_2023,0.0,Lasso
HPSA_Dental_2023,0.0,Lasso
HPSA_Mental_2023,0.0,Lasso
MDs_All_2021,-0.0,Lasso
MDs_PrimaryCare_perCap_2021,-0.0,Lasso
MDs_FamilyMed_2021,-0.0,Lasso
MDs_InternalMed_2021,-0.0,Lasso
MDs_Pediatrics_2021,-0.0,Lasso
Age_Group_Less_than_1_year,-0.0,Lasso
Age_Group_or_more_years,-0.0,Lasso
Age_Group_years,-0.0,Lasso
Payer_Court/Law_Enforcement,0.0,Lasso
"Payer_Discharged,_transferred_to_acute_facility",0.0,Lasso
"Payer_Discharged,_transferred_to_facility_that_provides_nursing,_custodial,_or_supportive_care",0.0,Lasso
"Payer_Discharged,_transferred_to_long_term_acute_care_facility_(LTAC)",-0.0,Lasso
"Payer_Discharged,_transferred_to_psychiatric_facility",0.0,Lasso
"Payer_Discharged,_transferred_to_rehab_facility",0.0,Lasso
Payer_Expired,-0.0,Lasso
Payer_GA,-0.0,Lasso
Payer_Hospice,-0.0,Lasso
Payer_Left_against_medical_advice,0.0,Lasso
Payer_Medicaid,-0.0,Lasso
Payer_Medicare,-0.0,Lasso
Payer_Other,-0.0,Lasso
Payer_Other_government,-0.0,Lasso
Payer_Other/Unknown,-0.0,Lasso
"Payer_Patient_Disposition_Home,_self,_or_outpatient_care",-0.0,Lasso
Payer_Patient_Residence_State_NC,-0.0,Lasso
Payer_SC,-0.0,Lasso
Payer_TN,-0.0,Lasso
Payer_Total_Number_of_Visits,0.0,Lasso
Payer_Uninsured,-0.0,Lasso
Payer_Unknown,0.0,Lasso
Payer_VA,-0.0,Lasso
Point_of_Origin_Court/law_enforcement,0.0,Lasso
Point_of_Origin_Information_not_available,0.0,Lasso
Point_of_Origin_Newborn,0.0,Lasso
"Point_of_Origin_Transfer_from_a_SNF,_ICF,_ALF",0.0,Lasso
Point_of_Origin_Transfer_from_a_hospital_or_other_health_care_facility,0.0,Lasso
Point_of_Origin_s_office,0.0,Lasso
Race_African_American,-0.0,Lasso
Race_American_Indian,-0.0,Lasso
Race_Asian/Pacific_Islander,-0.0,Lasso
Race_Caucasian,0.0,Lasso
Race_Ethnicity_Hispanic,-0.0,Lasso
Race_Ethnicity_Non_Hispanic,0.0,Lasso
Race_Non_Hispanic,-0.0,Lasso
Race_Other_Race,-0.0,Lasso
Race_Unavailable,0.0,Lasso
Race_Unknown,-0.0,Lasso
ACCESS2_age-adjusted_prevalence,-0.0,Lasso
ACCESS2_crude_prevalence,0.0,Lasso
BINGE_age-adjusted_prevalence,0.0,Lasso
BINGE_crude_prevalence,0.0,Lasso
BPMED_age-adjusted_prevalence,-0.0,Lasso
BPMED_crude_prevalence,-0.0,Lasso
CANCER_age-adjusted_prevalence,0.0,Lasso
CANCER_crude_prevalence,0.0,Lasso
CASTHMA_age-adjusted_prevalence,0.0,Lasso
CASTHMA_crude_prevalence,0.0,Lasso
CHD_age-adjusted_prevalence,0.0,Lasso
CHD_crude_prevalence,-0.0,Lasso
CHECKUP_age-adjusted_prevalence,-0.0,Lasso
CHECKUP_crude_prevalence,-0.0,Lasso
CHOLSCREEN_age-adjusted_prevalence,0.0,Lasso
CHOLSCREEN_crude_prevalence,0.0,Lasso
COGNITION_age-adjusted_prevalence,0.0,Lasso
COGNITION_crude_prevalence,0.0,Lasso
COLON_SCREEN_age-adjusted_prevalence,0.0,Lasso
COLON_SCREEN_crude_prevalence,-0.0,Lasso
CSMOKING_age-adjusted_prevalence,-0.0,Lasso
CSMOKING_crude_prevalence,0.0,Lasso
DENTAL_age-adjusted_prevalence,0.0,Lasso
DENTAL_crude_prevalence,-0.0,Lasso
DIABETES_age-adjusted_prevalence,-0.0,Lasso
DIABETES_crude_prevalence,-0.0,Lasso
DISABILITY_age-adjusted_prevalence,0.0,Lasso
DISABILITY_crude_prevalence,-0.0,Lasso
EMOTIONSPT_age-adjusted_prevalence,-0.0,Lasso
EMOTIONSPT_crude_prevalence,-5.2618677356952574e-05,Lasso
FOODINSECU_age-adjusted_prevalence,-0.0,Lasso
FOODINSECU_crude_prevalence,-0.0,Lasso
FOODSTAMP_age-adjusted_prevalence,-0.0,Lasso
FOODSTAMP_crude_prevalence,-0.0,Lasso
GHLTH_age-adjusted_prevalence,0.0,Lasso
GHLTH_crude_prevalence,0.0,Lasso
HEARING_age-adjusted_prevalence,0.0,Lasso
HEARING_crude_prevalence,0.0,Lasso
HOUSINSECU_age-adjusted_prevalence,-0.0,Lasso
HOUSINSECU_crude_prevalence,-0.0,Lasso
INDEPLIVE_age-adjusted_prevalence,-0.0,Lasso
INDEPLIVE_crude_prevalence,-0.0,Lasso
ISOLATION_age-adjusted_prevalence,-0.0,Lasso
ISOLATION_crude_prevalence,-0.0,Lasso
LACKTRPT_age-adjusted_prevalence,-0.0,Lasso
LACKTRPT_crude_prevalence,-0.0,Lasso
LPA_age-adjusted_prevalence,-0.0,Lasso
LPA_crude_prevalence,-0.0,Lasso
MAMMOUSE_age-adjusted_prevalence,-0.0,Lasso
MAMMOUSE_crude_prevalence,-0.0,Lasso
MHLTH_age-adjusted_prevalence,0.0,Lasso
MHLTH_crude_prevalence,0.0,Lasso
MOBILITY_age-adjusted_prevalence,-0.0,Lasso
MOBILITY_crude_prevalence,-0.0,Lasso
OBESITY_age-adjusted_prevalence,0.0,Lasso
OBESITY_crude_prevalence,0.0,Lasso
PHLTH_age-adjusted_prevalence,0.0,Lasso
PHLTH_crude_prevalence,0.0,Lasso
SELFCARE_age-adjusted_prevalence,-0.0,Lasso
SELFCARE_crude_prevalence,-0.0,Lasso
SHUTUTILITY_age-adjusted_prevalence,-0.0,Lasso
SHUTUTILITY_crude_prevalence,-0.0,Lasso
SLEEP_age-adjusted_prevalence,-0.0,Lasso
SLEEP_crude_prevalence,-0.0,Lasso
STROKE_age-adjusted_prevalence,-0.0,Lasso
STROKE_crude_prevalence,-0.0,Lasso
VISION_age-adjusted_prevalence,-0.0,Lasso
VISION_crude_prevalence,-0.0,Lasso
