Feature,Coefficient,Model
E_MUNIT,-1643.556294328681,Lasso
M_MUNIT,506.90345099747145,Lasso
E_MOBILE,-349.7805751261502,Lasso
M_MOBILE,-528.0345774251576,Lasso
E_CROWD,1032.8917019250296,Lasso
M_CROWD,182.8683972012123,Lasso
E_NOVEH,-853.6426213248737,Lasso
M_NOVEH,154.19311807710454,Lasso
E_GROUPQ,627.4209829126954,Lasso
M_GROUPQ,1034.9854671105497,Lasso
EP_POV150,649.1969920558751,Lasso
MP_POV150,419.51039178610864,Lasso
EP_UNEMP,-169.63729107710492,Lasso
MP_UNEMP,357.0323507135446,Lasso
EP_HBURD,10.917612045578503,Lasso
MP_HBURD,136.29796774714717,Lasso
EP_NOHSDP,-1257.6821148389195,Lasso
MP_NOHSDP,1085.2392974417317,Lasso
EP_UNINSUR,17.552411520416143,Lasso
MP_UNINSUR,-1104.2288455273704,Lasso
EP_AGE65,-669.3784332772241,Lasso
MP_AGE65,1175.1699040365995,Lasso
EP_AGE17,1476.0401108915953,Lasso
MP_AGE17,288.4807795453626,Lasso
EP_DISABL,-2051.5187765200385,Lasso
MP_DISABL,-331.2358694410185,Lasso
EP_SNGPNT,-934.2349652987988,Lasso
MP_SNGPNT,867.6792628954261,Lasso
EP_LIMENG,2351.7514805162436,Lasso
MP_LIMENG,-243.72543111440416,Lasso
EP_MINRTY,538.8691371507059,Lasso
MP_MINRTY,189.1793237213005,Lasso
EP_MUNIT,-1995.2150618993392,Lasso
MP_MUNIT,769.3775257423083,Lasso
EP_MOBILE,290.25425204506263,Lasso
MP_MOBILE,-353.07480272031563,Lasso
EP_CROWD,-291.5327703185404,Lasso
MP_CROWD,120.92791166553792,Lasso
EP_NOVEH,-257.4603527962055,Lasso
MP_NOVEH,396.7824040329313,Lasso
EP_GROUPQ,291.9403373868093,Lasso
MP_GROUPQ,-764.4924152290838,Lasso
EPL_POV150,387.2741718961766,Lasso
EPL_UNEMP,64.83407856121877,Lasso
EPL_HBURD,-459.6469933229194,Lasso
EPL_NOHSDP,-606.563922504528,Lasso
EPL_UNINSUR,60.09705064287792,Lasso
SPL_THEME1,102.8711590447203,Lasso
RPL_THEME1,92.07073698784293,Lasso
EPL_AGE65,-176.34115461799695,Lasso
EPL_AGE17,-195.08939009453377,Lasso
EPL_DISABL,-131.20443901205056,Lasso
EPL_SNGPNT,-583.7701173774212,Lasso
EPL_LIMENG,855.2002870521094,Lasso
SPL_THEME2,300.4576833183218,Lasso
RPL_THEME2,-87.19631750939779,Lasso
EPL_MINRTY,502.30602309888855,Lasso
SPL_THEME3,0.0,Lasso
RPL_THEME3,0.0,Lasso
EPL_MUNIT,-475.6596641704577,Lasso
EPL_MOBILE,324.2221599908479,Lasso
EPL_CROWD,-161.35734638551247,Lasso
EPL_NOVEH,-631.4468412369517,Lasso
EPL_GROUPQ,668.1275846609035,Lasso
SPL_THEME4,36.94112859419622,Lasso
RPL_THEME4,-67.2771793515573,Lasso
SPL_THEMES,118.1277613476348,Lasso
RPL_THEMES,34.484251248010075,Lasso
F_POV150,0.0,Lasso
F_UNEMP,-416.93392838922006,Lasso
F_HBURD,-0.0,Lasso
F_NOHSDP,-308.3623270607994,Lasso
F_UNINSUR,241.6061200599243,Lasso
F_THEME1,34.327755701564755,Lasso
F_AGE65,15.084465151772077,Lasso
F_AGE17,0.0,Lasso
F_DISABL,0.0,Lasso
F_SNGPNT,0.0,Lasso
F_LIMENG,0.0,Lasso
F_THEME2,0.0,Lasso
F_MINRTY,0.0,Lasso
F_THEME3,0.0,Lasso
F_MUNIT,-9.12750917592471,Lasso
F_MOBILE,0.0,Lasso
F_CROWD,-482.11047030105135,Lasso
F_NOVEH,0.0,Lasso
F_GROUPQ,226.17193355276544,Lasso
F_THEME4,-51.30271219298938,Lasso
F_TOTAL,-7.47619800663566,Lasso
E_DAYPOP,-542.2893997253943,Lasso
E_NOINT,-96.35997829312755,Lasso
M_NOINT,86.25684659294433,Lasso
E_AFAM,397.5407182710394,Lasso
M_AFAM,151.18691169805987,Lasso
E_HISP,-334.0018375109996,Lasso
M_HISP,0.0,Lasso
E_ASIAN,531.4944392159792,Lasso
M_ASIAN,-12.909972143486609,Lasso
E_AIAN,315.71732092053867,Lasso
M_AIAN,-92.88315311154884,Lasso
E_NHPI,-152.51260643107088,Lasso
M_NHPI,727.2242548454935,Lasso
E_TWOMORE,-561.0242125080603,Lasso
M_TWOMORE,248.29938731949673,Lasso
E_OTHERRACE,103.66094535339693,Lasso
M_OTHERRACE,329.22064938628245,Lasso
EP_NOINT,54.16811025984137,Lasso
MP_NOINT,154.53717573699856,Lasso
EP_AFAM,117.19061772547154,Lasso
MP_AFAM,97.92705937772485,Lasso
EP_HISP,66.28948601079864,Lasso
MP_HISP,0.0,Lasso
EP_ASIAN,422.2269823582446,Lasso
MP_ASIAN,-0.6730167876832108,Lasso
EP_AIAN,35.27111579321899,Lasso
MP_AIAN,-74.75651685449517,Lasso
EP_NHPI,287.45299987479433,Lasso
MP_NHPI,253.0654703015731,Lasso
EP_TWOMORE,-367.34150871186347,Lasso
MP_TWOMORE,189.47816239111475,Lasso
EP_OTHERRACE,-191.77259531706628,Lasso
MP_OTHERRACE,54.31113454517951,Lasso
RUCC_2013,23.818100961029998,Lasso
UIC_2013,-73.63936851289947,Lasso
HPSA_PrimaryCare_2023,-281.63680884663023,Lasso
HPSA_Dental_2023,-0.0,Lasso
HPSA_Mental_2023,-186.9276193924968,Lasso
MDs_All_2021,-626.5162258724497,Lasso
MDs_PrimaryCare_perCap_2021,-32.25892714285596,Lasso
MDs_FamilyMed_2021,-29.491360272522975,Lasso
MDs_InternalMed_2021,75.98696919532863,Lasso
MDs_Pediatrics_2021,-36.24085574677178,Lasso
Age_Group_Less_than_1_year,77.42762080522166,Lasso
Age_Group_or_more_years,42.974198585771596,Lasso
Age_Group_years,53.33623194480674,Lasso
Payer_Court/Law_Enforcement,-161.8533831641768,Lasso
"Payer_Discharged,_transferred_to_acute_facility",417.38104899853806,Lasso
"Payer_Discharged,_transferred_to_facility_that_provides_nursing,_custodial,_or_supportive_care",193.82801480160893,Lasso
"Payer_Discharged,_transferred_to_long_term_acute_care_facility_(LTAC)",-214.46703993353316,Lasso
"Payer_Discharged,_transferred_to_psychiatric_facility",168.75328339470195,Lasso
"Payer_Discharged,_transferred_to_rehab_facility",-148.7685430334871,Lasso
Payer_Expired,-106.61818498327325,Lasso
Payer_GA,258.3490666725536,Lasso
Payer_Hospice,-277.4815903667752,Lasso
Payer_Left_against_medical_advice,466.5229779139928,Lasso
Payer_Medicaid,-192.73083469366733,Lasso
Payer_Medicare,54.45975227661726,Lasso
Payer_Other,48.30864257460434,Lasso
Payer_Other_government,-51.62244230272109,Lasso
Payer_Other/Unknown,-297.92101263634584,Lasso
"Payer_Patient_Disposition_Home,_self,_or_outpatient_care",112.00550522834331,Lasso
Payer_Patient_Residence_State_NC,20.059725329913316,Lasso
Payer_SC,297.0153726578369,Lasso
Payer_TN,214.29295390492038,Lasso
Payer_Total_Number_of_Visits,0.0,Lasso
Payer_Uninsured,109.74945431981455,Lasso
Payer_Unknown,-184.49530576669875,Lasso
Payer_VA,-483.77779038345096,Lasso
Point_of_Origin_Court/law_enforcement,-33.769339507562506,Lasso
Point_of_Origin_Information_not_available,-147.52871452540734,Lasso
Point_of_Origin_Newborn,30.544732997943854,Lasso
"Point_of_Origin_Transfer_from_a_SNF,_ICF,_ALF",53.04933577244402,Lasso
Point_of_Origin_Transfer_from_a_hospital_or_other_health_care_facility,-55.494151625899505,Lasso
Point_of_Origin_s_office,56.08361004237989,Lasso
Race_African_American,-18.11936764675183,Lasso
Race_American_Indian,368.86716756755965,Lasso
Race_Asian/Pacific_Islander,78.26691089790056,Lasso
Race_Caucasian,28.035017851874205,Lasso
Race_Ethnicity_Hispanic,-97.86393286963154,Lasso
Race_Ethnicity_Non_Hispanic,0.0,Lasso
Race_Non_Hispanic,41.86897383261592,Lasso
Race_Other_Race,-179.30374262708895,Lasso
Race_Unavailable,25.21893969991382,Lasso
Race_Unknown,97.35339664765316,Lasso
ACCESS2_age-adjusted_prevalence,-146.36420058148744,Lasso
ACCESS2_crude_prevalence,-44.41283881018388,Lasso
BINGE_age-adjusted_prevalence,-50.44070062610308,Lasso
BINGE_crude_prevalence,16.08556842863002,Lasso
BPMED_age-adjusted_prevalence,179.80935703451948,Lasso
BPMED_crude_prevalence,47.24528769343618,Lasso
CANCER_age-adjusted_prevalence,-186.30222497367856,Lasso
CANCER_crude_prevalence,49.26485515590171,Lasso
CASTHMA_age-adjusted_prevalence,-100.96066441578894,Lasso
CASTHMA_crude_prevalence,18.012596694080724,Lasso
CHD_age-adjusted_prevalence,-57.57375727260142,Lasso
CHD_crude_prevalence,-10.807556489458152,Lasso
CHECKUP_age-adjusted_prevalence,87.76983776307371,Lasso
CHECKUP_crude_prevalence,-13.279401237703459,Lasso
CHOLSCREEN_age-adjusted_prevalence,-31.185547791203092,Lasso
CHOLSCREEN_crude_prevalence,-17.382832946993982,Lasso
COGNITION_age-adjusted_prevalence,-51.86301272828078,Lasso
COGNITION_crude_prevalence,53.9308422045606,Lasso
COLON_SCREEN_age-adjusted_prevalence,-6.984594511086399,Lasso
COLON_SCREEN_crude_prevalence,33.972021955823585,Lasso
CSMOKING_age-adjusted_prevalence,39.98202455064356,Lasso
CSMOKING_crude_prevalence,12.045938466895814,Lasso
DENTAL_age-adjusted_prevalence,72.08309142207658,Lasso
DENTAL_crude_prevalence,-40.81984640066745,Lasso
DIABETES_age-adjusted_prevalence,32.8432299476895,Lasso
DIABETES_crude_prevalence,21.24352909705318,Lasso
DISABILITY_age-adjusted_prevalence,-46.45178592208897,Lasso
DISABILITY_crude_prevalence,60.6623411220501,Lasso
EMOTIONSPT_age-adjusted_prevalence,-87.3868550093438,Lasso
EMOTIONSPT_crude_prevalence,120.30843524672981,Lasso
FOODINSECU_age-adjusted_prevalence,-115.02825240956093,Lasso
FOODINSECU_crude_prevalence,54.86201436128205,Lasso
FOODSTAMP_age-adjusted_prevalence,-77.81295527794006,Lasso
FOODSTAMP_crude_prevalence,46.205135897393056,Lasso
GHLTH_age-adjusted_prevalence,29.098415494046506,Lasso
GHLTH_crude_prevalence,40.70168602030711,Lasso
HEARING_age-adjusted_prevalence,-14.581586863708944,Lasso
HEARING_crude_prevalence,37.2872176092116,Lasso
HOUSINSECU_age-adjusted_prevalence,-142.47734983243683,Lasso
HOUSINSECU_crude_prevalence,52.1325003642941,Lasso
INDEPLIVE_age-adjusted_prevalence,0.8673104864264104,Lasso
INDEPLIVE_crude_prevalence,37.37585132984744,Lasso
ISOLATION_age-adjusted_prevalence,-58.053334121561214,Lasso
ISOLATION_crude_prevalence,96.97241437524697,Lasso
LACKTRPT_age-adjusted_prevalence,-21.465620351539698,Lasso
LACKTRPT_crude_prevalence,40.35708336365147,Lasso
LPA_age-adjusted_prevalence,-24.943541589338466,Lasso
LPA_crude_prevalence,50.655083040436715,Lasso
MAMMOUSE_age-adjusted_prevalence,185.142805168245,Lasso
MAMMOUSE_crude_prevalence,-10.917196101182963,Lasso
MHLTH_age-adjusted_prevalence,-45.33302480188923,Lasso
MHLTH_crude_prevalence,18.123160293384217,Lasso
MOBILITY_age-adjusted_prevalence,63.393194386040506,Lasso
MOBILITY_crude_prevalence,25.46582890024324,Lasso
OBESITY_age-adjusted_prevalence,81.353824999866,Lasso
OBESITY_crude_prevalence,-36.08077224813829,Lasso
PHLTH_age-adjusted_prevalence,-62.88194191173847,Lasso
PHLTH_crude_prevalence,23.60693099942879,Lasso
SELFCARE_age-adjusted_prevalence,-46.41117424246737,Lasso
SELFCARE_crude_prevalence,19.72688060974099,Lasso
SHUTUTILITY_age-adjusted_prevalence,-43.26628281112377,Lasso
SHUTUTILITY_crude_prevalence,30.34490529096961,Lasso
SLEEP_age-adjusted_prevalence,218.18394259209157,Lasso
SLEEP_crude_prevalence,-36.90447744125884,Lasso
STROKE_age-adjusted_prevalence,-128.4372781163356,Lasso
STROKE_crude_prevalence,36.72332521035245,Lasso
VISION_age-adjusted_prevalence,-25.107951808026648,Lasso
VISION_crude_prevalence,16.092843571678195,Lasso
