Feature,Coefficient,Model
E_SNGPNT,229.33943219951183,Lasso
M_SNGPNT,198.58453430878683,Lasso
E_LIMENG,580.3964586342157,Lasso
M_LIMENG,1005.8768446677971,Lasso
E_MINRTY,-1743.0748307860963,Lasso
M_MINRTY,-1548.5712737797119,Lasso
E_MUNIT,2889.575453804874,Lasso
M_MUNIT,-9.293047928420716,Lasso
E_MOBILE,-2302.7996141647177,Lasso
M_MOBILE,146.9856587118631,Lasso
E_CROWD,227.3346118977199,Lasso
M_CROWD,902.4496212727023,Lasso
E_NOVEH,-1128.3212483850132,Lasso
M_NOVEH,1.4886420424576279,Lasso
E_GROUPQ,1733.5542834476878,Lasso
M_GROUPQ,528.0965534453594,Lasso
EP_POV150,-1954.5295302081233,Lasso
MP_POV150,374.40845468332805,Lasso
EP_UNEMP,-1111.7928788801232,Lasso
MP_UNEMP,559.0020275498442,Lasso
EP_HBURD,47.64109464634914,Lasso
MP_HBURD,746.6805404100099,Lasso
EP_NOHSDP,882.8787597594805,Lasso
MP_NOHSDP,-509.02471455870665,Lasso
EP_UNINSUR,1791.8315711529576,Lasso
MP_UNINSUR,810.92054578486,Lasso
EP_AGE65,-257.65603374996965,Lasso
MP_AGE65,-107.14101571558726,Lasso
EP_AGE17,-470.052522740975,Lasso
MP_AGE17,-211.2509429405173,Lasso
EP_DISABL,83.02959297157022,Lasso
MP_DISABL,130.09946401964228,Lasso
EP_SNGPNT,-667.1255086223316,Lasso
MP_SNGPNT,187.6997286910357,Lasso
EP_LIMENG,-238.87835499949162,Lasso
MP_LIMENG,346.25822990003684,Lasso
EP_MINRTY,-187.9583280318751,Lasso
MP_MINRTY,-967.074341051215,Lasso
EP_MUNIT,-148.45890050561374,Lasso
MP_MUNIT,1006.4191962569344,Lasso
EP_MOBILE,220.7106016210831,Lasso
MP_MOBILE,322.5446285468837,Lasso
EP_CROWD,-300.7092865586723,Lasso
MP_CROWD,684.626658045792,Lasso
EP_NOVEH,-648.4756163306674,Lasso
MP_NOVEH,160.90268896674115,Lasso
EP_GROUPQ,1025.640632016536,Lasso
MP_GROUPQ,-53.764645798729234,Lasso
EPL_POV150,-1141.4977183383653,Lasso
EPL_UNEMP,-195.2814325358733,Lasso
EPL_HBURD,103.65633061158255,Lasso
EPL_NOHSDP,273.3630234050241,Lasso
EPL_UNINSUR,-169.258483336455,Lasso
SPL_THEME1,-83.61712303319439,Lasso
RPL_THEME1,-21.711516684603435,Lasso
EPL_AGE65,-218.30965047939733,Lasso
EPL_AGE17,474.25680347541584,Lasso
EPL_DISABL,508.4223025751075,Lasso
EPL_SNGPNT,-26.205508135428275,Lasso
EPL_LIMENG,-284.55202873186175,Lasso
SPL_THEME2,65.19078885528566,Lasso
RPL_THEME2,158.88052396828508,Lasso
EPL_MINRTY,-411.4432939248985,Lasso
SPL_THEME3,-3.930189507173054e-14,Lasso
RPL_THEME3,-3.3183332624907457e-15,Lasso
EPL_MUNIT,63.88136483508491,Lasso
EPL_MOBILE,81.01042708292371,Lasso
EPL_CROWD,-73.16699752073372,Lasso
EPL_NOVEH,110.49479041484504,Lasso
EPL_GROUPQ,667.8416931102063,Lasso
SPL_THEME4,-6.762078302561596,Lasso
RPL_THEME4,53.36245832008847,Lasso
SPL_THEMES,-272.7366808426813,Lasso
RPL_THEMES,31.536634006242636,Lasso
F_POV150,-327.31039192394053,Lasso
F_UNEMP,345.2293203577228,Lasso
F_HBURD,-666.6051974389463,Lasso
F_NOHSDP,334.6700037047078,Lasso
F_UNINSUR,-62.637823817929515,Lasso
F_THEME1,28.491770259612863,Lasso
F_AGE65,-962.9194909473,Lasso
F_AGE17,235.3594745635215,Lasso
F_DISABL,-203.83050655608238,Lasso
F_SNGPNT,128.94714996896673,Lasso
F_LIMENG,-249.91141426160488,Lasso
F_THEME2,-76.79881604309097,Lasso
F_MINRTY,3.870849707576626,Lasso
F_THEME3,2.837236618486512e-16,Lasso
F_MUNIT,-560.0792192737783,Lasso
F_MOBILE,-123.20555097654409,Lasso
F_CROWD,-3.1258946048890524e-14,Lasso
F_NOVEH,-22.737291120114392,Lasso
F_GROUPQ,-79.03941612137073,Lasso
F_THEME4,-14.633787077303598,Lasso
F_TOTAL,10.420813916112555,Lasso
E_DAYPOP,340.15023690467495,Lasso
E_NOINT,54.869780720881266,Lasso
M_NOINT,105.1494121060679,Lasso
E_AFAM,-388.6220691307448,Lasso
M_AFAM,-62.40484514040751,Lasso
E_HISP,121.20745473433504,Lasso
M_HISP,424.9264429199072,Lasso
E_ASIAN,439.23651290586105,Lasso
M_ASIAN,86.68506366852795,Lasso
E_AIAN,431.63290540173375,Lasso
M_AIAN,64.1707059476232,Lasso
E_NHPI,269.5497383479592,Lasso
M_NHPI,-616.321224756852,Lasso
E_TWOMORE,-314.0467369462715,Lasso
M_TWOMORE,-65.88954546301332,Lasso
E_OTHERRACE,111.5161107558125,Lasso
M_OTHERRACE,-29.597849725069295,Lasso
EP_NOINT,162.6144759307076,Lasso
MP_NOINT,28.89008418559681,Lasso
EP_AFAM,-237.32614964160126,Lasso
MP_AFAM,110.36122798523117,Lasso
EP_HISP,-5.79669050678301,Lasso
MP_HISP,5.373873982311473,Lasso
EP_ASIAN,117.88762034477723,Lasso
MP_ASIAN,506.33179486674373,Lasso
EP_AIAN,73.40049215931965,Lasso
MP_AIAN,81.95354936096764,Lasso
EP_NHPI,259.21435339387057,Lasso
MP_NHPI,47.953494331566624,Lasso
EP_TWOMORE,166.11220003774338,Lasso
MP_TWOMORE,-204.34928936125482,Lasso
EP_OTHERRACE,-117.57078061489958,Lasso
MP_OTHERRACE,-116.48372838574606,Lasso
RUCC_2013,30.53439060998936,Lasso
UIC_2013,174.23881294051802,Lasso
HPSA_PrimaryCare_2023,-101.89800470879636,Lasso
HPSA_Dental_2023,-96.09482685688515,Lasso
HPSA_Mental_2023,3.0365470443594056,Lasso
MDs_All_2021,-193.6474360059297,Lasso
MDs_PrimaryCare_perCap_2021,89.64711055102438,Lasso
MDs_FamilyMed_2021,-73.50095260486712,Lasso
MDs_InternalMed_2021,78.20122219811229,Lasso
MDs_Pediatrics_2021,-99.844620224583,Lasso
Age_Group_Less_than_1_year,129.44489721704008,Lasso
Age_Group_or_more_years,163.9230327734918,Lasso
Age_Group_years,-13.70595815800547,Lasso
Payer_Court/Law_Enforcement,263.77220311210647,Lasso
"Payer_Discharged,_transferred_to_acute_facility",325.1659512403813,Lasso
"Payer_Discharged,_transferred_to_facility_that_provides_nursing,_custodial,_or_supportive_care",-189.7625744158792,Lasso
"Payer_Discharged,_transferred_to_long_term_acute_care_facility_(LTAC)",-27.97277391035617,Lasso
"Payer_Discharged,_transferred_to_psychiatric_facility",62.14432052819191,Lasso
"Payer_Discharged,_transferred_to_rehab_facility",8.936758982526095,Lasso
Payer_Expired,170.8203429509358,Lasso
Payer_GA,-100.89892726185721,Lasso
Payer_Hospice,-2.8313461451467044,Lasso
Payer_Left_against_medical_advice,-28.688279449735003,Lasso
Payer_Medicaid,71.07093546157549,Lasso
Payer_Medicare,-51.1016694633014,Lasso
Payer_Other,116.2384531486233,Lasso
Payer_Other_government,11.324204043422585,Lasso
Payer_Other/Unknown,7.079786430077485,Lasso
"Payer_Patient_Disposition_Home,_self,_or_outpatient_care",-53.0218646402954,Lasso
Payer_Patient_Residence_State_NC,11.931431077575647,Lasso
Payer_SC,-33.652175881859165,Lasso
Payer_TN,-147.59969280703237,Lasso
Payer_Total_Number_of_Visits,37.70032229654636,Lasso
Payer_Uninsured,26.05155324646539,Lasso
Payer_Unknown,-7.8581817318983935,Lasso
Payer_VA,-208.7451060186412,Lasso
Point_of_Origin_Court/law_enforcement,59.973809357493955,Lasso
Point_of_Origin_Information_not_available,125.87921663896716,Lasso
Point_of_Origin_Newborn,0.0,Lasso
"Point_of_Origin_Transfer_from_a_SNF,_ICF,_ALF",87.87876639512154,Lasso
Point_of_Origin_Transfer_from_a_hospital_or_other_health_care_facility,323.805308721253,Lasso
Point_of_Origin_s_office,25.137528435132356,Lasso
Race_African_American,-48.598539667149474,Lasso
Race_American_Indian,407.70043037058474,Lasso
Race_Asian/Pacific_Islander,49.856765053400636,Lasso
Race_Caucasian,-47.51742950911179,Lasso
Race_Ethnicity_Hispanic,-210.5774413093219,Lasso
Race_Ethnicity_Non_Hispanic,0.0,Lasso
Race_Non_Hispanic,34.90576292668595,Lasso
Race_Other_Race,-33.52853532821687,Lasso
Race_Unavailable,169.10360157240478,Lasso
Race_Unknown,-57.23886825809068,Lasso
ACCESS2_age-adjusted_prevalence,-168.19259505680205,Lasso
ACCESS2_crude_prevalence,-23.11442212112186,Lasso
BINGE_age-adjusted_prevalence,18.527641474037335,Lasso
BINGE_crude_prevalence,-61.649329174577396,Lasso
BPMED_age-adjusted_prevalence,-54.9046641770934,Lasso
BPMED_crude_prevalence,91.24820086506368,Lasso
CANCER_age-adjusted_prevalence,-27.424452195297803,Lasso
CANCER_crude_prevalence,-1.5737276611416997,Lasso
CASTHMA_age-adjusted_prevalence,-16.21590745057883,Lasso
CASTHMA_crude_prevalence,6.255967689195939,Lasso
CHD_age-adjusted_prevalence,2.4899607718610746,Lasso
CHD_crude_prevalence,20.073787480063057,Lasso
CHECKUP_age-adjusted_prevalence,-59.05463671027735,Lasso
CHECKUP_crude_prevalence,-25.49201822199455,Lasso
CHOLSCREEN_age-adjusted_prevalence,-2.302393494496496,Lasso
CHOLSCREEN_crude_prevalence,1.8336686417441976,Lasso
COGNITION_age-adjusted_prevalence,22.950509733236178,Lasso
COGNITION_crude_prevalence,8.606989460355637,Lasso
COLON_SCREEN_age-adjusted_prevalence,42.895773102665935,Lasso
COLON_SCREEN_crude_prevalence,-6.2743661456307445,Lasso
CSMOKING_age-adjusted_prevalence,13.002587768516054,Lasso
CSMOKING_crude_prevalence,0.9361036462756199,Lasso
DENTAL_age-adjusted_prevalence,-9.294641522635901,Lasso
DENTAL_crude_prevalence,-3.605174542084907,Lasso
DIABETES_age-adjusted_prevalence,9.94704104015102,Lasso
DIABETES_crude_prevalence,10.907990250621745,Lasso
DISABILITY_age-adjusted_prevalence,-2.9145711107364716,Lasso
DISABILITY_crude_prevalence,8.296856875869294,Lasso
EMOTIONSPT_age-adjusted_prevalence,8.922511617861664,Lasso
EMOTIONSPT_crude_prevalence,15.765101113072157,Lasso
FOODINSECU_age-adjusted_prevalence,-45.09121898638773,Lasso
FOODINSECU_crude_prevalence,10.311034013502727,Lasso
FOODSTAMP_age-adjusted_prevalence,-13.55331909295527,Lasso
FOODSTAMP_crude_prevalence,7.264460726260539,Lasso
GHLTH_age-adjusted_prevalence,2.825190987164674,Lasso
GHLTH_crude_prevalence,7.392705994075429,Lasso
HEARING_age-adjusted_prevalence,-54.87009640738427,Lasso
HEARING_crude_prevalence,10.115526920917503,Lasso
HOUSINSECU_age-adjusted_prevalence,17.465593935425368,Lasso
HOUSINSECU_crude_prevalence,3.0559248453169303,Lasso
INDEPLIVE_age-adjusted_prevalence,2.2212701272455475,Lasso
INDEPLIVE_crude_prevalence,11.307280620890296,Lasso
ISOLATION_age-adjusted_prevalence,39.1179161192925,Lasso
ISOLATION_crude_prevalence,19.57834745344286,Lasso
LACKTRPT_age-adjusted_prevalence,-72.10334575373034,Lasso
LACKTRPT_crude_prevalence,5.583414430078893,Lasso
LPA_age-adjusted_prevalence,6.203548196362687,Lasso
LPA_crude_prevalence,12.982104661375276,Lasso
MAMMOUSE_age-adjusted_prevalence,-41.917161532881394,Lasso
MAMMOUSE_crude_prevalence,-3.0785372729461455,Lasso
MHLTH_age-adjusted_prevalence,-52.235841202397374,Lasso
MHLTH_crude_prevalence,-4.911611676822342,Lasso
MOBILITY_age-adjusted_prevalence,33.72955028005225,Lasso
MOBILITY_crude_prevalence,24.60713557918265,Lasso
OBESITY_age-adjusted_prevalence,33.840133187371904,Lasso
OBESITY_crude_prevalence,2.920813135947374,Lasso
PHLTH_age-adjusted_prevalence,-60.4608925724196,Lasso
PHLTH_crude_prevalence,15.771276980129127,Lasso
SELFCARE_age-adjusted_prevalence,-17.342439659915527,Lasso
SELFCARE_crude_prevalence,12.36873944254339,Lasso
SHUTUTILITY_age-adjusted_prevalence,-25.24527776940744,Lasso
SHUTUTILITY_crude_prevalence,-0.9077998237921078,Lasso
SLEEP_age-adjusted_prevalence,-22.538207851660182,Lasso
SLEEP_crude_prevalence,-0.46653887395971844,Lasso
STROKE_age-adjusted_prevalence,35.34278037369425,Lasso
STROKE_crude_prevalence,19.47356532727265,Lasso
VISION_age-adjusted_prevalence,-14.053649846073766,Lasso
VISION_crude_prevalence,6.58208272883728,Lasso
