Feature,Coefficient,Model
E_DISABL,-4208.614622438257,Lasso
M_DISABL,134.63860540617517,Lasso
E_SNGPNT,4362.859443358978,Lasso
M_SNGPNT,-1954.913203523155,Lasso
E_LIMENG,5593.975698508485,Lasso
M_LIMENG,-1040.0296765373675,Lasso
E_MINRTY,-1710.7267692776866,Lasso
M_MINRTY,-1222.199216156633,Lasso
E_MUNIT,2830.8880571774093,Lasso
M_MUNIT,-1369.5069267306883,Lasso
E_MOBILE,-2459.835764550409,Lasso
M_MOBILE,-2876.4226546315326,Lasso
E_CROWD,928.8874259692544,Lasso
M_CROWD,1642.9896983239148,Lasso
E_NOVEH,-1413.074218527964,Lasso
M_NOVEH,-126.48003917134102,Lasso
E_GROUPQ,-3813.630278793884,Lasso
M_GROUPQ,2345.453402688659,Lasso
EP_POV150,-1328.3105647259517,Lasso
MP_POV150,-3991.646354784499,Lasso
EP_UNEMP,3507.786771319203,Lasso
MP_UNEMP,-1730.3333021265387,Lasso
EP_HBURD,5091.319446951606,Lasso
MP_HBURD,-307.20354241923786,Lasso
EP_NOHSDP,-3598.2920884702953,Lasso
MP_NOHSDP,1084.2757637758834,Lasso
EP_UNINSUR,-460.2420623262058,Lasso
MP_UNINSUR,866.5716116505288,Lasso
EP_AGE65,-5436.613772877316,Lasso
MP_AGE65,2160.167394176818,Lasso
EP_AGE17,4789.589372215315,Lasso
MP_AGE17,-2285.5991297470837,Lasso
EP_DISABL,444.4876738543591,Lasso
MP_DISABL,3099.9932230009176,Lasso
EP_SNGPNT,-1100.6546974914888,Lasso
MP_SNGPNT,407.03671585920864,Lasso
EP_LIMENG,-936.7854777541426,Lasso
MP_LIMENG,-4442.145625402739,Lasso
EP_MINRTY,-115.77091552302493,Lasso
MP_MINRTY,123.28672621365786,Lasso
EP_MUNIT,505.223700390534,Lasso
MP_MUNIT,646.6031922283705,Lasso
EP_MOBILE,3589.523762559334,Lasso
MP_MOBILE,-3887.4654997382736,Lasso
EP_CROWD,1215.6657669477252,Lasso
MP_CROWD,657.0270973208105,Lasso
EP_NOVEH,-161.96769836727083,Lasso
MP_NOVEH,674.9920113283919,Lasso
EP_GROUPQ,-242.68233396285282,Lasso
MP_GROUPQ,-1261.5475762965884,Lasso
EPL_POV150,-1429.7837184956206,Lasso
EPL_UNEMP,-260.1193200210111,Lasso
EPL_HBURD,2172.3139883694857,Lasso
EPL_NOHSDP,-2645.879709689613,Lasso
EPL_UNINSUR,3306.4597902635683,Lasso
SPL_THEME1,-638.8756648079896,Lasso
RPL_THEME1,-1129.038888927491,Lasso
EPL_AGE65,1797.9030146842374,Lasso
EPL_AGE17,1268.2581029507407,Lasso
EPL_DISABL,-1346.053240737486,Lasso
EPL_SNGPNT,1156.7518805838718,Lasso
EPL_LIMENG,-1699.8158144695446,Lasso
SPL_THEME2,92.93460871254649,Lasso
RPL_THEME2,-627.3572171951729,Lasso
EPL_MINRTY,224.7484750350909,Lasso
SPL_THEME3,0.0,Lasso
RPL_THEME3,0.0,Lasso
EPL_MUNIT,-922.3672998657186,Lasso
EPL_MOBILE,2395.541394837626,Lasso
EPL_CROWD,405.75089764101295,Lasso
EPL_NOVEH,1032.3990698055522,Lasso
EPL_GROUPQ,1959.0384286914923,Lasso
SPL_THEME4,228.11888445211827,Lasso
RPL_THEME4,235.51863780437552,Lasso
SPL_THEMES,-2133.708875887682,Lasso
RPL_THEMES,267.0005976584243,Lasso
F_POV150,-345.41479504359904,Lasso
F_UNEMP,-1737.9588882340176,Lasso
F_HBURD,-3612.49557719751,Lasso
F_NOHSDP,234.90025498853333,Lasso
F_UNINSUR,-1357.4710783058458,Lasso
F_THEME1,533.5986999413008,Lasso
F_AGE65,-1195.5160873434274,Lasso
F_AGE17,2392.874962024568,Lasso
F_DISABL,3787.199199642357,Lasso
F_SNGPNT,-3408.722198774796,Lasso
F_LIMENG,41.05810975409311,Lasso
F_THEME2,1343.547764957764,Lasso
F_MINRTY,-1018.6674595643352,Lasso
F_THEME3,-1.0843246155248184e-11,Lasso
F_MUNIT,-1748.6533620860087,Lasso
F_MOBILE,-2578.6085810382965,Lasso
F_CROWD,-290.9895509992759,Lasso
F_NOVEH,-463.34141247595994,Lasso
F_GROUPQ,-2849.877272803229,Lasso
F_THEME4,-145.31629973135824,Lasso
F_TOTAL,1748.6202325074898,Lasso
E_DAYPOP,-1814.2972719718662,Lasso
E_NOINT,-597.6671122963403,Lasso
M_NOINT,-2187.9683340666124,Lasso
E_AFAM,2324.4229512025786,Lasso
M_AFAM,-568.7969491210919,Lasso
E_HISP,791.9085399164085,Lasso
M_HISP,464.95532858797617,Lasso
E_ASIAN,221.6081913392361,Lasso
M_ASIAN,580.5223606769442,Lasso
E_AIAN,-1105.2087933239002,Lasso
M_AIAN,-1331.3163417911135,Lasso
E_NHPI,-7052.565920307674,Lasso
M_NHPI,1422.8479418877437,Lasso
E_TWOMORE,1085.762054248089,Lasso
M_TWOMORE,2207.3969149196055,Lasso
E_OTHERRACE,-2562.1833203675355,Lasso
M_OTHERRACE,-657.8988256782017,Lasso
EP_NOINT,1041.4612167939285,Lasso
MP_NOINT,-4168.340868405171,Lasso
EP_AFAM,1334.215186694404,Lasso
MP_AFAM,-709.6474047242224,Lasso
EP_HISP,738.4330537362607,Lasso
MP_HISP,568.6877019925892,Lasso
EP_ASIAN,3525.609825950875,Lasso
MP_ASIAN,3743.254993456645,Lasso
EP_AIAN,-612.0800439501996,Lasso
MP_AIAN,-1501.3414698156635,Lasso
EP_NHPI,1782.5729099546927,Lasso
MP_NHPI,1718.1592465572767,Lasso
EP_TWOMORE,-3565.893341089275,Lasso
MP_TWOMORE,770.6611839030202,Lasso
EP_OTHERRACE,605.6548507779243,Lasso
MP_OTHERRACE,-1860.3369380032861,Lasso
RUCC_2013,2182.6189478072415,Lasso
UIC_2013,1042.477389617353,Lasso
HPSA_PrimaryCare_2023,1012.7339332767604,Lasso
HPSA_Dental_2023,-4161.018988060555,Lasso
HPSA_Mental_2023,-3376.292739886196,Lasso
MDs_All_2021,812.24248728668,Lasso
MDs_PrimaryCare_perCap_2021,1134.7908185294561,Lasso
MDs_FamilyMed_2021,917.653530040071,Lasso
MDs_InternalMed_2021,-3840.4397625697657,Lasso
MDs_Pediatrics_2021,3943.8226472889405,Lasso
Age_Group_Less_than_1_year,2871.4806603831767,Lasso
Age_Group_or_more_years,-840.4473660200495,Lasso
Age_Group_years,1588.014337800543,Lasso
Payer_Court/Law_Enforcement,-1508.9536810352927,Lasso
"Payer_Discharged,_transferred_to_acute_facility",4379.590863661755,Lasso
"Payer_Discharged,_transferred_to_facility_that_provides_nursing,_custodial,_or_supportive_care",-3329.6770504889014,Lasso
"Payer_Discharged,_transferred_to_long_term_acute_care_facility_(LTAC)",403.8810244366253,Lasso
"Payer_Discharged,_transferred_to_psychiatric_facility",-3011.5637734862653,Lasso
"Payer_Discharged,_transferred_to_rehab_facility",2940.8416672105363,Lasso
Payer_Expired,-1744.2554055847272,Lasso
Payer_GA,1625.4903830903381,Lasso
Payer_Hospice,-4590.302881514282,Lasso
Payer_Left_against_medical_advice,-262.7216585844473,Lasso
Payer_Medicaid,5198.552550337248,Lasso
Payer_Medicare,4036.3763041879856,Lasso
Payer_Other,-8221.120286416564,Lasso
Payer_Other_government,4402.582442370564,Lasso
Payer_Other/Unknown,2018.0766076807643,Lasso
"Payer_Patient_Disposition_Home,_self,_or_outpatient_care",-1222.9248630716222,Lasso
Payer_Patient_Residence_State_NC,-158.48824166769174,Lasso
Payer_SC,-675.5833669284655,Lasso
Payer_TN,2484.079552605104,Lasso
Payer_Total_Number_of_Visits,-652.5873884971081,Lasso
Payer_Uninsured,-3510.025133917202,Lasso
Payer_Unknown,2334.6778156147548,Lasso
Payer_VA,494.7509009272964,Lasso
Point_of_Origin_Court/law_enforcement,703.4336220961981,Lasso
Point_of_Origin_Information_not_available,2657.0049651025683,Lasso
Point_of_Origin_Newborn,-56.18232219726772,Lasso
"Point_of_Origin_Transfer_from_a_SNF,_ICF,_ALF",5184.129950922051,Lasso
Point_of_Origin_Transfer_from_a_hospital_or_other_health_care_facility,48.033957286962455,Lasso
Point_of_Origin_s_office,2047.0145887082085,Lasso
Race_African_American,-979.9959710757306,Lasso
Race_American_Indian,1083.1996414247185,Lasso
Race_Asian/Pacific_Islander,-2031.7242989963647,Lasso
Race_Caucasian,2265.8979647460324,Lasso
Race_Ethnicity_Hispanic,-729.323960583163,Lasso
Race_Ethnicity_Non_Hispanic,0.0,Lasso
Race_Non_Hispanic,445.9782494843995,Lasso
Race_Other_Race,-1374.5072944792694,Lasso
Race_Unavailable,794.313812072157,Lasso
Race_Unknown,-173.06943496825488,Lasso
ACCESS2_age-adjusted_prevalence,655.9191965596075,Lasso
ACCESS2_crude_prevalence,-34.09087156946531,Lasso
BINGE_age-adjusted_prevalence,-5384.774132213161,Lasso
BINGE_crude_prevalence,1348.9605962590688,Lasso
BPMED_age-adjusted_prevalence,-1045.2637389347046,Lasso
BPMED_crude_prevalence,243.08709826075045,Lasso
CANCER_age-adjusted_prevalence,2095.873709565377,Lasso
CANCER_crude_prevalence,-1597.324246186478,Lasso
CASTHMA_age-adjusted_prevalence,146.24725078627262,Lasso
CASTHMA_crude_prevalence,-750.8129105795264,Lasso
CHD_age-adjusted_prevalence,-306.07574960885137,Lasso
CHD_crude_prevalence,-625.8838972462759,Lasso
CHECKUP_age-adjusted_prevalence,-2136.856565619168,Lasso
CHECKUP_crude_prevalence,18.120189649666933,Lasso
CHOLSCREEN_age-adjusted_prevalence,-351.6427353419943,Lasso
CHOLSCREEN_crude_prevalence,-1552.0376544630742,Lasso
COGNITION_age-adjusted_prevalence,775.9265606886158,Lasso
COGNITION_crude_prevalence,-1385.8080752117446,Lasso
COLON_SCREEN_age-adjusted_prevalence,3439.1135865073,Lasso
COLON_SCREEN_crude_prevalence,369.1232383112061,Lasso
CSMOKING_age-adjusted_prevalence,4159.080578540776,Lasso
CSMOKING_crude_prevalence,-1054.3248245194584,Lasso
DENTAL_age-adjusted_prevalence,-1813.9959835202258,Lasso
DENTAL_crude_prevalence,1119.0081432858776,Lasso
DIABETES_age-adjusted_prevalence,1136.0349922968949,Lasso
DIABETES_crude_prevalence,-547.0625480070232,Lasso
DISABILITY_age-adjusted_prevalence,-233.88803708138963,Lasso
DISABILITY_crude_prevalence,-1002.6599783314258,Lasso
EMOTIONSPT_age-adjusted_prevalence,606.1043984692882,Lasso
EMOTIONSPT_crude_prevalence,-690.2522452150253,Lasso
FOODINSECU_age-adjusted_prevalence,1205.3487023869163,Lasso
FOODINSECU_crude_prevalence,-370.3999894568572,Lasso
FOODSTAMP_age-adjusted_prevalence,496.20667522339687,Lasso
FOODSTAMP_crude_prevalence,-316.8773619443807,Lasso
GHLTH_age-adjusted_prevalence,-256.4402903381111,Lasso
GHLTH_crude_prevalence,-823.415534897089,Lasso
HEARING_age-adjusted_prevalence,-99.97910864915009,Lasso
HEARING_crude_prevalence,-338.2316901440645,Lasso
HOUSINSECU_age-adjusted_prevalence,1918.7731951822752,Lasso
HOUSINSECU_crude_prevalence,-530.8135831715774,Lasso
INDEPLIVE_age-adjusted_prevalence,291.9502442296847,Lasso
INDEPLIVE_crude_prevalence,-1279.6801514527551,Lasso
ISOLATION_age-adjusted_prevalence,1463.6199828756946,Lasso
ISOLATION_crude_prevalence,-690.356951695053,Lasso
LACKTRPT_age-adjusted_prevalence,63.23700431884835,Lasso
LACKTRPT_crude_prevalence,-341.04387539065095,Lasso
LPA_age-adjusted_prevalence,7.618897935902552,Lasso
LPA_crude_prevalence,-708.5959384073506,Lasso
MAMMOUSE_age-adjusted_prevalence,239.0360718041207,Lasso
MAMMOUSE_crude_prevalence,2150.3380026202217,Lasso
MHLTH_age-adjusted_prevalence,2883.9187653808026,Lasso
MHLTH_crude_prevalence,-1118.651391214954,Lasso
MOBILITY_age-adjusted_prevalence,-573.8831683315314,Lasso
MOBILITY_crude_prevalence,-438.4520605798701,Lasso
OBESITY_age-adjusted_prevalence,3909.5327569491487,Lasso
OBESITY_crude_prevalence,-138.8868751696993,Lasso
PHLTH_age-adjusted_prevalence,-1950.720253714911,Lasso
PHLTH_crude_prevalence,-596.9835467481475,Lasso
SELFCARE_age-adjusted_prevalence,-295.6186411576074,Lasso
SELFCARE_crude_prevalence,-375.54023166074813,Lasso
SHUTUTILITY_age-adjusted_prevalence,481.9021208140721,Lasso
SHUTUTILITY_crude_prevalence,-417.00566387671955,Lasso
SLEEP_age-adjusted_prevalence,-1898.0721303685689,Lasso
SLEEP_crude_prevalence,-521.4352839864115,Lasso
STROKE_age-adjusted_prevalence,1732.8604828982363,Lasso
STROKE_crude_prevalence,38.008028365027315,Lasso
VISION_age-adjusted_prevalence,177.66803422041409,Lasso
VISION_crude_prevalence,-960.9092106429425,Lasso
